Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"894421000","168300","3281","837.9"
"895280000","168300","3281","838.3"
"896274000","168300","3281","838.6"
"897132000","168300","3281","839.4"
"898126000","168300","3281","839.7"
"899241000","168300","3281","840.5"
"900234000","168300","3281","840.9"
"901099000","168300","3281","841.2"
"902091000","168300","3281","842.0"
"902950000","168300","3281","842.3"
"904199000","168300","3281","843.1"
"905058000","168300","3281","843.5"
"906051000","168300","3281","844.2"
"906910000","168300","3281","844.6"
"907903000","168300","3281","845.4"
"909017000","168300","3281","845.7"
"910011000","168300","3281","846.5"
"910874000","168300","3281","846.8"
"911868000","168300","3281","847.6"
"912727000","168300","3281","848.0"
"913975000","168300","3282","848.7"
"914835000","168300","3282","849.1"
"915828000","168300","3281","849.4"
"916686000","168300","3281","850.2"
"917679000","168300","3282","850.6"
"918794000","168300","3282","851.3"
"919787000","168300","3282","851.7"
"920651000","168300","3282","852.5"
"921644000","168300","3282","852.8"
"922503000","168300","3281","853.2"
"923752000","168300","3281","853.9"
"924611000","168300","3281","854.3"
"925604000","168300","3281","855.1"
"926462000","168300","3281","855.4"
"927455000","168300","3281","856.2"
"928570000","168300","3281","856.5"
"929563000","168300","3281","857.3"
"930421000","168300","3281","857.7"
"931419000","168300","3281","858.4"
"932283000","168300","3281","858.8"
"933531000","168300","3281","859.5"
"934389000","168300","3281","859.9"
"935382000","168300","3281","860.7"
"936240000","168300","3281","861.0"
"937234000","168300","3281","861.4"
"938348000","168300","3281","862.2"
"939342000","168300","3281","862.9"
"940200000","168300","3281","863.3"
"941199000","168300","3281","863.6"
"942057000","168300","3281","864.4"
"943306000","168300","3281","864.8"
"944165000","168300","3281","865.5"
"945158000","168300","3281","865.9"
"946018000","168300","3281","866.2"
"947011000","168300","3281","867.0"
"948124000","168300","3281","867.4"
"949118000","168300","3281","868.1"
"949977000","168300","3281","868.5"
"950974000","168300","3281","869.3"
"951834000","168300","3281","869.6"
"953082000","168300","3281","870.4"
"953940000","168300","3281","870.7"
"954933000","168300","3281","871.5"
"955791000","168300","3281","871.9"
"956784000","168300","3281","872.6"
"957899000","168300","3281","873.0"
"958892000","168300","3281","873.7"
"959752000","168300","3281","874.1"
"960751000","168300","3281","874.5"
"961609000","169000","3281","875.2"
"962857000","169000","3281","875.6"
"963715000","169000","3281","876.4"
"964709000","169000","3281","876.7"
"965568000","169000","3281","877.5"
"966562000","169000","3281","877.8"
"967676000","169000","3281","878.6"
"968668000","169000","3281","879.0"
"969528000","169000","3281","879.7"
"970527000","169000","3281","880.1"
"971386000","169000","3281","880.4"
"972635000","169000","3281","881.2"
"973494000","169000","3281","881.6"
"974492000","169000","3281","882.3"
"975352000","169000","3281","882.7"
"976344000","169000","3281","883.5"
"977459000","169000","3281","883.8"
"978453000","169000","3281","884.6"
"979312000","169000","3281","884.9"
"980304000","169000","3281","885.7"
"981168000","169000","3281","886.1"
"982418000","169000","3281","886.8"
"983276000","169000","3281","887.2"
"984269000","169000","3281","887.5"
"985128000","169000","3281","888.3"
"986122000","169000","3281","888.7"
"987236000","169000","3281","889.4"
"988229000","169000","3281","889.8"
"989088000","169000","3281","890.5"
"990082000","169000","3281","890.9"
"990946000","169000","3281","891.3"
"992195000","169000","3281","892.0"
"993053000","169000","3281","892.4"
"994046000","169000","3281","893.2"
"994905000","169000","3281","893.5"
"995899000","169000","3281","894.3"
"997013000","169000","3281","894.6"
"998007000","169000","3281","895.4"
"998866000","169000","3281","895.8"
"999858000","169000","3281","896.5"
"1000722000","169000","3281","896.9"
"1001971000","169000","3281","897.6"
"1002829000","169000","3281","898.0"
"1003822000","169000","3281","898.8"
"1004681000","169000","3281","899.1"
"1005675000","169000","3281","899.5"
"1006789000","169000","3281","900.2"
"1007782000","169000","3281","900.6"
"1008641000","169000","3281","901.4"
"1009634000","169000","3281","901.7"
"1010499000","169000","3281","902.5"
"1011747000","169000","3281","902.8"
"1012606000","169000","3281","903.6"
"1013599000","169000","3281","904.0"
"1014458000","169000","3281","904.3"
"1015451000","169000","3281","905.1"
"1016571000","169000","3280","905.5"
"1017563000","169000","3280","906.2"
"1018423000","169000","3280","906.6"
"1019416000","169000","3280","907.3"
"1020275000","169000","3280","907.7"
"1021529000","169000","3280","908.5"
"1022388000","169000","3281","908.8"
"1023381000","169000","3281","909.6"
"1024239000","169000","3281","910.0"
"1025233000","169000","3281","910.7"
"1026346000","169000","3281","911.1"
"1027339000","169000","3281","911.8"
"1028197000","169000","3281","912.2"
"1029191000","169000","3281","913.0"
"1030050000","169000","3281","913.3"
"1031303000","169000","3281","914.1"
"1032162000","169000","3281","914.4"
"1033155000","169000","3281","914.8"
"1034015000","169000","3281","915.6"
"1035008000","169000","3281","915.9"
"1036122000","169000","3281","916.7"
"1037115000","169000","3281","917.0"
"1037974000","169000","3281","917.4"
"1038968000","169000","3281","918.2"
"1039827000","169000","3281","918.5"
"1041081000","169000","3281","919.3"
"1041939000","169000","3281","919.7"
"1042933000","169000","3281","920.4"
"1043792000","169000","3281","920.8"
"1044786000","168700","3281","921.5"
"1045899000","168700","3281","921.9"
"1046892000","168700","3281","922.7"
"1047752000","168700","3281","923.0"
"1048745000","168700","3281","923.8"
"1049603000","168700","3281","924.2"
"1050857000","168700","3281","924.9"
"1051715000","168700","3281","925.3"
"1052709000","168700","3282","925.6"
"1053568000","168700","3282","926.4"
"1054561000","168700","3282","926.8"
"1055675000","168700","3282","927.5"
"1056668000","168700","3281","927.9"
"1057527000","168700","3281","928.6"
"1058524000","168700","3281","929.0"
"1059384000","168700","3281","929.4"
"1060638000","168700","3281","930.1"
"1061497000","168700","3281","930.9"
"1062490000","168700","3281","931.2"
"1063349000","168700","3281","931.6"
"1064343000","168700","3281","932.4"
"1065457000","168700","3282","932.7"
"1066450000","168700","3282","933.5"
"1067309000","168700","3282","933.9"
"1068302000","168700","3282","934.6"
"1069161000","168700","3282","935.0"
"1070409000","168700","3282","935.7"
"1071273000","168700","3282","936.1"
"1072267000","168700","3282","936.9"
"1073125000","168700","3282","937.2"
"1074119000","168700","3282","937.6"
"1075233000","168700","3282","938.3"
"1076226000","168700","3282","938.7"
"1077086000","168700","3282","939.5"
"1078079000","168700","3282","939.8"
"1078938000","168700","3282","940.6"
"1080185000","168700","3281","940.9"
"1081050000","168700","3281","941.7"
"1082043000","168700","3282","942.1"
"1082903000","168700","3281","942.4"
"1083897000","168700","3281","943.2"
"1085010000","168700","3281","944.0"
"1086003000","168700","3281","944.3"
"1086863000","168700","3281","944.7"
"1087856000","168700","3281","945.4"
"1088715000","168700","3281","945.8"
"1089963000","168700","3282","946.6"
"1090828000","168700","3282","946.9"
"1091820000","168700","3282","947.7"
"1092679000","168700","3282","948.1"
"1093672000","168700","3281","948.8"
"1094786000","168700","3281","949.2"
"1095779000","168700","3281","949.9"
"1096638000","168700","3281","950.3"
"1097631000","168700","3281","951.1"
"1098489000","168700","3281","951.4"
"1099741000","168700","3281","952.2"
"1100606000","168700","3281","952.5"
"1101599000","168700","3281","953.3"
"1102457000","168700","3281","953.7"
"1103450000","168700","3281","954.0"
"1104565000","168700","3281","954.8"
"1105558000","168700","3281","955.1"
"1106416000","168700","3281","955.9"
"1107410000","168700","3281","956.3"
"1108268000","168700","3281","956.6"
"1109516000","168700","3281","957.4"
"1110375000","168700","3281","958.2"
"1111374000","168700","3281","958.5"
"1112233000","168700","3281","958.9"
"1113227000","168700","3281","959.6"
"1114341000","168700","3281","960.0"
"1115335000","168700","3281","960.8"
"1116194000","168700","3281","961.1"
"1117187000","168700","3281","961.9"
"1118046000","168700","3281","962.3"
"1119294000","168700","3281","963.0"
"1120153000","168700","3281","963.4"
"1121152000","168700","3281","964.1"
"1122011000","168700","3281","964.5"
"1123004000","168700","3281","964.9"
"1124119000","168700","3281","965.6"
"1125111000","168700","3281","966.4"
"1125970000","168700","3281","966.7"
"1126963000","168700","3281","967.1"
"1127822000","169000","3281","967.9"
"1129012000","169000","3281","968.2"
"1129928000","169000","3281","969.0"
"1130926000","169000","3281","969.3"
"1131785000","169000","3281","969.7"
"1132778000","169000","3281","970.5"
"1133835000","169000","3281","970.8"
"1134886000","169000","3281","971.6"
"1135746000","169000","3281","972.0"
"1136739000","169000","3281","972.7"
"1137598000","169000","3281","973.1"
"1138846000","169000","3281","973.8"
"1139704000","169000","3281","974.2"
"1140702000","169000","3281","975.0"
"1141577000","169000","3281","975.3"
"1142570000","169000","3281","976.1"
"1143626000","169000","3281","976.4"
"1144677000","169000","3281","977.2"
"1145535000","169000","3281","977.6"
"1146528000","169000","3281","977.9"
"1147387000","169000","3281","978.7"
"1148578000","169000","3281","979.0"
"1149495000","169000","3281","979.8"
"1150494000","169000","3281","980.2"
"1151353000","169000","3281","980.9"
"1152345000","169000","3281","981.3"
"1153460000","169000","3281","982.1"
"1154453000","169000","3281","982.4"
"1155312000","169000","3281","983.2"
"1156305000","169000","3281","983.5"
"1157164000","169000","3281","983.9"
"1158412000","169000","3281","984.7"
"1159272000","169000","3281","985.0"
"1160264000","169000","3281","985.8"
"1161128000","169000","3281","986.1"
"1162121000","169000","3281","986.9"
"1163177000","169000","3281","987.3"
"1164227000","169000","3281","988.0"
"1165084000","169000","3281","988.4"
"1166078000","169000","3281","989.2"
"1166937000","169000","3281","989.5"
"1168186000","169000","3281","990.3"
"1169045000","169000","3281","990.6"
"1170038000","169000","3281","991.0"
"1170902000","169000","3281","991.8"
"1171895000","169000","3281","992.1"
"1173010000","169000","3281","992.9"
"1174003000","169000","3281","993.2"
"1174862000","169000","3281","994.0"
"1175855000","169000","3281","994.4"
"1176713000","169000","3281","994.7"
"1177963000","169000","3281","995.5"
"1178821000","169000","3280","995.8"
"1179814000","169000","3280","996.6"
"1180679000","169000","3281","997.0"
"1181671000","169000","3281","997.7"
"1182786000","169000","3281","998.1"
"1183783000","169000","3281","998.9"
"1184642000","169000","3281","999.2"
"1185635000","169000","3281","1000.0"
"1186494000","169000","3281","1000.3"
"1187742000","169000","3281","1001.1"
"1188601000","169000","3281","1001.5"
"1189594000","169000","3281","1002.2"
"1190452000","169000","3281","1002.6"
"1191451000","169000","3281","1002.9"
"1192565000","169000","3281","1003.7"
"1193559000","169000","3281","1004.1"
"1194418000","169000","3281","1004.8"
"1195410000","169000","3281","1005.2"
"1196268000","169000","3281","1005.6"
"1197517000","169000","3281","1006.3"
"1198377000","169000","3281","1007.1"
"1199370000","169000","3281","1007.4"
"1200229000","169000","3281","1007.8"
"1201228000","169000","3281","1008.6"
"1202343000","169000","3281","1008.9"
"1203336000","169000","3281","1009.7"
"1204195000","169000","3281","1010.0"
"1205187000","169000","3281","1010.8"
"1206046000","169000","3281","1011.2"
"1207295000","169000","3281","1011.9"
"1208154000","169000","3281","1012.3"
"1209147000","169000","3281","1013.1"
"1210005000","169000","3281","1013.4"
"1211004000","169000","3281","1013.8"
"1212117000","167800","3281","1014.5"
"1213111000","167800","3281","1015.3"
"1213970000","167800","3281","1015.7"
"1214962000","167800","3281","1016.0"
"1215820000","167800","3281","1016.8"
"1217069000","167800","3281","1017.1"
"1217929000","167800","3281","1017.9"
"1218921000","167800","3281","1018.3"
"1219779000","167800","3281","1018.6"
"1220778000","167800","3281","1019.4"
"1221892000","167800","3281","1020.2"
"1222886000","167800","3281","1020.5"
"1223744000","167800","3281","1020.9"
"1224737000","167800","3281","1021.6"
"1225600000","167800","3281","1022.0"
"1226849000","167800","3281","1022.8"
"1227708000","167800","3281","1023.1"
"1228702000","167800","3281","1023.9"
"1229561000","167800","3281","1024.2"
"1230559000","167800","3281","1025.4"
"1231894000","167800","3281","1027.4"
"1232973000","167800","3281","1029.0"
"1234053000","167800","3281","1030.5"
"1235132000","167800","3281","1032.1"
"1236211000","167800","3281","1033.7"
"1237546000","167800","3281","1035.7"
"1238626000","167800","3281","1037.2"
"1239705000","167800","3281","1038.8"
"1240790000","167800","3281","1040.8"
"1241869000","167800","3281","1042.4"
"1243203000","167800","3281","1044.3"
"1244283000","167800","3281","1045.9"
"1245363000","167800","3281","1047.5"
"1246441000","167800","3281","1049.0"
"1247521000","167800","3281","1050.6"
"1248856000","167800","3281","1052.6"
"1249936000","167800","3281","1054.2"
"1251021000","167800","3281","1055.7"
"1252101000","167800","3281","1057.3"
"1253180000","167800","3281","1058.9"
"1254515000","167800","3281","1060.9"
"1255595000","167800","3281","1062.4"
"1256674000","336500","3281","1064.0"
"1257753000","336500","3281","1066.0"
"1258833000","336500","3281","1067.6"
"1260167000","336500","3281","1069.5"
"1261251000","336500","3281","1071.1"
"1262330000","336500","3281","1072.7"
"1263409000","336500","3281","1074.3"
"1264488000","336500","3281","1075.8"
"1265824000","336500","3281","1077.8"
"1266903000","336500","3281","1079.4"
"1267987000","336500","3281","1080.9"
"1269066000","336500","3281","1082.5"
"1270145000","336500","3281","1084.1"
"1271485000","336500","3281","1086.1"
"1272565000","336500","3281","1087.6"
